segment_id,segment_type,representative_segment,scheme,count,main_spacing_mm,stirrup_spec,dist_spec,cost_cny_per_m,max_crack_mm,spacing_objective_mm,joint_pareto_count,stirrup_pareto_count,joint_selected_rank,joint_selected_score,joint_selected_reason,joint_top3,stirrup_selected_rank,stirrup_required_asv_over_s,stirrup_selected_reason,stirrup_top3,governance_code_fingerprint,governance_config_sha256,governance_source_summary,governance_blocked_count,governance_approved_count
A1,A,A3,HRB400 D14,10,98.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),41.99,0.056,98.0,22,5,1,0.3276,"joint_score_min=0.3276; metric_rank(cost/crack/asv/dist/spacing)=4/15/1/20/19; delta_vs_runner_up(selected-#2): cost=-6.36, crack=0.004, Asv/s=0.00000, dist_ratio=0.1173, spacing=-12.0",#1 score=0.3276 cost=41.99 crack=0.056 Asv/s=1.42800 s=98.0 | #2 score=0.3352 cost=48.35 crack=0.052 Asv/s=1.42800 s=110.0 | #3 score=0.3376 cost=42.98 crack=0.058 Asv/s=1.42800 s=126.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.177; max_limit_ratio=0.061,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
A2,A,A3,HRB400 D14,10,98.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),41.99,0.056,98.0,22,5,1,0.3276,"joint_score_min=0.3276; metric_rank(cost/crack/asv/dist/spacing)=4/15/1/20/19; delta_vs_runner_up(selected-#2): cost=-6.36, crack=0.004, Asv/s=0.00000, dist_ratio=0.1173, spacing=-12.0",#1 score=0.3276 cost=41.99 crack=0.056 Asv/s=1.42800 s=98.0 | #2 score=0.3352 cost=48.35 crack=0.052 Asv/s=1.42800 s=110.0 | #3 score=0.3376 cost=42.98 crack=0.058 Asv/s=1.42800 s=126.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.177; max_limit_ratio=0.061,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
A3,A,A3,HRB400 D14,10,98.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),41.99,0.056,98.0,22,5,1,0.3276,"joint_score_min=0.3276; metric_rank(cost/crack/asv/dist/spacing)=4/15/1/20/19; delta_vs_runner_up(selected-#2): cost=-6.36, crack=0.004, Asv/s=0.00000, dist_ratio=0.1173, spacing=-12.0",#1 score=0.3276 cost=41.99 crack=0.056 Asv/s=1.42800 s=98.0 | #2 score=0.3352 cost=48.35 crack=0.052 Asv/s=1.42800 s=110.0 | #3 score=0.3376 cost=42.98 crack=0.058 Asv/s=1.42800 s=126.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.177; max_limit_ratio=0.061,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
B1,B,B2,HRB400 D16,7,147.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),37.60,0.000,147.0,3,5,1,0.1500,"joint_score_min=0.1500; metric_rank(cost/crack/asv/dist/spacing)=1/1/1/3/3; delta_vs_runner_up(selected-#2): cost=-2.00, crack=0.000, Asv/s=0.00000, dist_ratio=0.0670, spacing=-29.0",#1 score=0.1500 cost=37.60 crack=0.000 Asv/s=1.42800 s=147.0 | #2 score=0.3400 cost=39.60 crack=0.000 Asv/s=1.42800 s=176.0 | #3 score=0.4500 cost=40.76 crack=0.000 Asv/s=1.42800 s=220.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.252; max_limit_ratio=0.091,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
B2,B,B2,HRB400 D16,7,147.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),37.60,0.000,147.0,3,5,1,0.1500,"joint_score_min=0.1500; metric_rank(cost/crack/asv/dist/spacing)=1/1/1/3/3; delta_vs_runner_up(selected-#2): cost=-2.00, crack=0.000, Asv/s=0.00000, dist_ratio=0.0670, spacing=-29.0",#1 score=0.1500 cost=37.60 crack=0.000 Asv/s=1.42800 s=147.0 | #2 score=0.3400 cost=39.60 crack=0.000 Asv/s=1.42800 s=176.0 | #3 score=0.4500 cost=40.76 crack=0.000 Asv/s=1.42800 s=220.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.252; max_limit_ratio=0.091,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
C1,C,C2,HRB400 D16,7,147.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),37.60,0.000,147.0,3,5,1,0.1500,"joint_score_min=0.1500; metric_rank(cost/crack/asv/dist/spacing)=1/1/1/3/3; delta_vs_runner_up(selected-#2): cost=-2.00, crack=0.000, Asv/s=0.00000, dist_ratio=0.0670, spacing=-29.0",#1 score=0.1500 cost=37.60 crack=0.000 Asv/s=1.42800 s=147.0 | #2 score=0.3400 cost=39.60 crack=0.000 Asv/s=1.42800 s=176.0 | #3 score=0.4500 cost=40.76 crack=0.000 Asv/s=1.42800 s=220.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.048; max_limit_ratio=0.013,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
C2,C,C2,HRB400 D16,7,147.0,HRB400 D10@220.0 (4 legs layout),HRB400 D16@176.0 (6 bars ratio),37.60,0.000,147.0,3,5,1,0.1500,"joint_score_min=0.1500; metric_rank(cost/crack/asv/dist/spacing)=1/1/1/3/3; delta_vs_runner_up(selected-#2): cost=-2.00, crack=0.000, Asv/s=0.00000, dist_ratio=0.0670, spacing=-29.0",#1 score=0.1500 cost=37.60 crack=0.000 Asv/s=1.42800 s=147.0 | #2 score=0.3400 cost=39.60 crack=0.000 Asv/s=1.42800 s=176.0 | #3 score=0.4500 cost=40.76 crack=0.000 Asv/s=1.42800 s=220.0,1,1.40000,min_delta_to_required=0.02800; status=ok; max_ratio=0.048; max_limit_ratio=0.013,#1 HRB400 D10@220.0 (4 legs layout) Asv/s=1.42800 dReq=0.02800 | #2 HRB400 D8@140.0 (4 legs layout) Asv/s=1.43616 dReq=0.03616 | #3 HRB400 D18@350.0 (2 legs layout) Asv/s=1.45411 dReq=0.05411,e98a0246dfa6a1e6e8f622c5e9fd72426e302519133cbd73a1e166c8d2e1c79c,11adaef93f3666318ccc12960c21a66450734674b16b22de692e5764cd3eb9aa,all_project_default,0,0
